,Source User id,Follower id
9915,109960190035720131,"[110290584187882541, 109371369321986876, 110250973548103067, 110205964787229392, 109601503234229112, 110048397722798663, 110132919347752494, 109985373171808372, 1297679, 110121243231984254, 109847070264636922, 110117639364994604, 109551666997667883, 109837311155231948, 110100878444442877, 109333000361520693, 109891435054715003, 716624, 109957606377920945, 109935998318038684, 510714]"
8504,110157860022973908,"[109427508511843771, 429202, 109921599552967359, 109383117885123007, 795838, 109206633777099704, 208251, 108194318850627678, 317359, 109647394303884383, 109333429574629894, 109445096404009937, 109359078349650008, 109531108274868016, 109245789498953439, 109376487643400407, 36561, 449727, 109440446314916419, 109433925078209685, 41825, 108202562861369836, 109343228992592285, 42534, 109157524154561857, 97705, 451525, 109366478313864797, 109348073789182099, 32919, 109312913352701384, 109337693732794100, 109315519498313123, 405743, 109328561057936222, 109305308860661988, 108222192536639411, 109253277094127754, 109292544608680001, 998961]"
3567,108131746904364667,"[110290584187882541, 108197561865957785, 109525227138976611, 471169, 110262555865585126, 110219598903141068, 109248079834869691, 803311, 109245188633172957, 476801, 109358170050668899, 109353871744161531, 110226032729192622, 109241964949327801, 109241533788551201, 110100878444442877, 109432522057317247, 109245756978350378, 108183148109514213, 108305608214221917]"
1714,109361848396429571,"[1018032, 1403882, 107404768049169360, 110193627923149359, 1334985, 106358846873623551, 109296999506833092, 110215037871288493, 109903924074045208, 110142147412002451, 738461, 110129668852395359, 109370420038578845, 1022581, 806087, 109273624930629233, 109516864786313340, 109309719165322963, 166366, 109340906920662276, 109767572636452372, 1345184, 109893434005191811, 825720, 1412265, 1392186, 108077750845875695, 1157138, 107429382814032218, 1341334, 1416553, 109524700914312445, 563359, 106329810323330828, 869259, 1341934, 109360761819215517, 1349456, 109903122503188005, 108561309317594120]"
339,41635,"[110251481531321454, 110245577597258302, 110233998163434569, 110226725620436225, 110198088964215163, 737227, 110153102933701065, 110103218157729413, 109946727577828079, 110025636484391394, 109315453809257745, 110028408580362397, 110000461395566217, 1145943, 109956859560146518, 109947983377470892, 107347343162123272, 109833896312655563, 109564485523011130]"
9869,108192910325001537,"[109836424336654023, 110069014316541352, 109849121112917437, 109292696484143147, 109391660291348981, 110290584187882541, 110100878444442877, 109370337454661285]"
2670,529782,"[127770, 106239879479280892, 109369833201600329, 109387340181886502, 798985, 1301733, 109888706071728529, 109378243027993457, 110189258283226346, 80367, 109429331577166215, 109366777721575904, 109296918352615803, 109901572323019264, 109403920876200012, 110078604228762194, 109516397640223474, 109861057635307045, 109352436255268507, 109977526971400289, 109362061132698128, 102215, 446889, 109694751118007528, 109386393093779029, 109799650766190563, 109363573282744687, 109522341957913867, 109382624442749148, 109805240123449446, 948505, 109776221100242846, 109533356072029393, 109766517497343140, 109761699934305743, 550366, 109648596195498121, 109438233664997221, 108674311597482170, 109378789146972242]"
8553,109855641686800461,"[109945923505553492, 109377864480244704, 110095172889599569, 109311819026689722, 109434433361891033, 110244336238337292, 109745539517088276, 12222, 110193919232830508, 110205621656580197, 108194391166079444, 110198088964215163, 109739916970224581, 109362924198915586, 109286865976804976, 110107735656050998, 110173578855027387, 108089386293371060, 110069424992184501, 107839065311779705, 108195968663547223, 106676597614407749, 109990354254005596, 109506815475038721, 109363195973935823]"
2170,109252630459596462,"[110300692930375662, 368516, 108197274726039240, 369027, 109531593529671403, 110271797207746720, 108202543425632692, 109257206614345754, 110271695719962178, 108252199165031879, 110270656882025436, 108222836421911584, 109241865474911031, 109524121225513824, 108765921451363564, 110258894469488398, 108197116676711084, 421281, 490603, 109524610791536491, 108220448280367128, 939508, 1234041, 110198647453070220, 110209870880278876, 107537000312971849, 110204716806527868, 106143004861617389, 108197433957237711, 110086639492508688, 110124030363829765, 110181231885555799, 106619689670692679, 110153502955969903, 109510293161525199, 109315562679846056, 110103218157729413, 109448696520712429, 109248231600118536, 109270641764337646]"
3322,108217109248927065,"[109368438788600696, 109325428181469449, 109295475021662622, 110277474300093825, 110274876740719121, 109371805596808054, 109327848475204603, 109759390790146102, 109335399350256017, 109335050351877094, 409367, 109291908931349682, 110170822526878497, 110187359228143427, 109325847712876235, 109374191824357199, 109255629577154405, 110192043234029584, 110182104981865881, 109304774260218466, 109644184156886822, 110166766144398423, 109283293652762320, 109315662172316112, 108079544837604412, 317659, 109292576549945886, 110115187632438455, 110068709887202504, 109926688618600691, 109367867447844585, 109978049397898987, 109941021932547079, 109442053135225753, 107166924547321364, 1064208, 109296030791006586, 403290, 109999269037023376, 109305504275153340]"
4420,108724808928928377,"[109298901244664086, 109389336697407900, 109309514671528161, 110296543361884918, 110307075874992613, 109281996079635550, 109520850485999428, 109525661289507153, 109297182414758017, 1002673, 554367, 109302751815953103, 109470152434394416, 108282675770354582, 109848146128193695, 110072776404054200, 109424576790751089, 109524757230905485, 109837639905509995, 110297051239289897, 109373402999641053, 109326305537139578, 109303460163309366, 108641766975041086, 110296951707897949, 110296499611693977, 109373837001946974, 109243993653877040, 110295159831907375, 109927271418472367, 109326089248813292, 110294279126255546, 109491029908618450, 110282800393471665, 109251615862387795, 110289441192017912, 110288021947309342, 109506802765280111, 109256131633589875, 109252553118636605]"
8351,18780,"[109520949079004284, 109543399031319888, 110284256838102170, 109824850164971498, 109326527575282503, 110290584187882541, 109909782922629175, 109627700150974330, 110276661458274582, 109490679433560720, 110068921406778348, 110061820625502836, 109628427445508336, 110266470373379975, 109942543815365630, 110261804708151453, 109334117339133222, 109308550305406313, 110251022553495524, 110248292214624362, 109840438341062109, 109524841448390150, 110070803284871424, 110216763427530925, 109241747522482555, 109336851987706232, 110227997946086410, 110221254799657700, 110136854990411670, 110225230267881813, 110230623383625335, 302867, 109564896927210875, 110214662896585629, 109547586769963287, 109354564202240035, 109311815634069832, 110223062530386359, 110225228077037909, 109298579501648776]"
1654,109258494895990438,"[109330704582548664, 110037196686826878, 791845, 107909616669852316, 844625, 1193750, 108668434360710164, 107918460487401478, 106752294537192236, 106659462213534110, 107051244533876215, 1063316, 1188012, 106171890708499157, 106287321070596046, 106138564360625271, 1160872, 1105462, 1070076, 1070626, 1173640, 1124666, 1180959, 1174018]"
5032,30437,"[109330704582548664, 110037196686826878, 791845, 107909616669852316, 844625, 1193750, 108668434360710164, 107918460487401478, 106752294537192236, 106659462213534110, 107051244533876215, 1063316, 1188012, 106171890708499157, 106287321070596046, 106138564360625271, 1160872, 1105462, 1070076, 1070626, 1173640, 1124666, 1180959, 1174018]"
223,267693,"[109263933358852565, 109313002689023755, 109361384912298482, 109365795730874649, 1132992, 108192151827188663, 108192083164431568, 299579, 79981, 235235]"
8625,109247119516333033,[109268193212065152]
6194,421237,"[110285171071775934, 108197561865957785, 110284256838102170, 1048706, 108340301679960239, 110182682733897919, 1360993, 109304202324276547, 108228158587773640, 109904364346388794, 109853938892203922, 109298346001967358, 109253076559557048, 421141, 109410100547203646, 109302542735711045, 109341080207045713, 109336419760403085, 109291378582309718, 109112361289244507, 108220716352921998, 109500541790353871, 109301234603525539, 109263944842989543, 107818474555189890, 108130696892458148, 109380906397913528, 109244530359814546, 109343815728778794, 109254154653602960, 109242132901229652, 109367717099305892, 109535267100991950, 109466813902542892, 108908587070083675, 432209, 108198807470451838, 109358889801157809, 109240709572734472, 109465674877968070]"
5982,109819256972922140,"[109259475732566097, 109336871258640206, 109257697805325192, 110121018807249491, 109246959063015253, 109304495229907115, 110244483281907702, 109305555001913458, 110131583718751965, 109296584518775551, 108197195157271896, 270595, 109243258676559786, 109595541345760289, 510714, 110236693984567037]"
6680,781625,"[108222836421911584, 110204716200991636, 110103822616647471, 109315453809257745, 109929094813838785, 109880217315885408, 110005536294601750, 109265786260614905, 109354922606556619, 109906, 109798274120881682, 109750299185242823, 947222, 109496697929636553, 109252616608780886, 108220781455822587, 109513162483728999, 109504119366287767, 109574693797138222, 464278, 312351, 109360709634090360, 945728, 107909616669852316, 109242515826793009, 109314497321462652, 109372206855550681, 109254191607003720, 109338241942114962, 109112423934373619]"
6803,109257440828136304,"[109306535115819993, 109720796820321760, 108194848844414001, 109518424185354607, 109547096039863083, 109312019323994769, 109413813718393633, 109309035476094804, 109363087362245833, 109495580254247215, 510714, 109307908720598463, 109417246073351684, 109327336932051493, 109362536103898879, 109384377991351598, 109315354924836616, 109310761001907339, 109338169910326780, 109294999994860761, 109298698469949112, 109289662127858888, 109304117385610423, 109374283011697209, 109362948168670982, 109416799413836613, 109361706058121299, 109362576838259423, 109373042125462846, 109363586279470095, 109310819652483055, 109312757872273799, 109365922004366346]"
4913,109916235808088833,"[110098168198146634, 109315453809257745, 109375436374729947, 109225004711152730, 109322917916749085, 109246685671205124]"
4789,108165053108220032,"[110290894712539898, 108227853963890414, 110236477230750464, 110179686490609822, 109925044867229222, 110169948126800327, 110156663667141588, 109253282132095226, 1153258, 109308962755481945, 109961211418550350, 109956474191191188]"
1209,110173161793044698,"[109836424336654023, 110069014316541352, 109849121112917437, 109292696484143147, 109391660291348981, 110290584187882541, 110100878444442877, 109370337454661285]"
1158,108137068582298268,"[110208277659981358, 110279399404855292, 110272887728876765, 110185828386881540, 110301019059310384, 110300446485383203, 110180360754907463, 110291148600797411, 109582418081895426, 110287806600726125, 109325578062977263, 110261587704231277, 1142756, 110270872830735929, 109836973492234066, 108219438487536523, 108222836421911584, 110157717291678880, 109983777732936904, 110253645690840327, 110236678941801409, 110243073213779791, 110242671729141789, 110225822796280835, 110238765796668736, 109321834683359429, 110232679241599746, 110232737123550757, 109536359112657517, 110225565053167730, 110216405260753384, 1127917, 110216749883862161, 110194551153972078, 108295129255625863, 109367289236681282, 1113910, 110199305541648507, 110196968734367863, 109353217182102064]"
